Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
861,0.9065724080667881,0.08699875972863853,8.550945202479209e-05,0.00024636737636966096,0.0007469152228788815,1.8241694725635242e-05,0.0017705412118903777,0.001628784090232756,0.0015804542234164026,0.0003520189330349615
862,0.09470905507023272,0.16828724328077585,0.1254460361886268,0.00444390727178819,0.061346778511933236,0.006289833963196722,0.15065155354619522,0.22017238403013312,0.0764222077460222,0.09223100039109582
863,0.4125596637905245,0.5843341664630874,0.0019685575410116982,1.2570236299941096e-05,8.029587748970616e-05,5.302219228087278e-05,2.444577725655429e-05,0.00023889774690058575,3.334625249874481e-06,0.0007250457498987806
864,0.9932584782716586,3.975222155862929e-05,0.00026608107138331255,0.00012086630720317553,0.004142721239480183,0.00017102780543936597,0.0007323462789232455,0.00043727203263672584,0.00013649090034915115,0.0006949638713677223
865,0.06895785146270926,0.5922483949370373,0.2468766757137899,0.04392664615016807,0.014659901704425366,0.0003484264888925978,0.00020163261077300654,0.011019243224424387,0.015610740148925665,0.006150487558854416
866,0.14328645387387634,0.0007609970723650725,0.5110942910128686,0.00027371244217802993,0.017576353864372354,0.003788310267220604,0.15618492584233745,0.003609646959520295,0.08023979497325903,0.08318551369200201
867,0.6052241774208241,0.34965941199417305,2.23007785736664e-05,3.870199564217931e-05,0.04245298127019975,5.09322348873077e-05,0.00016479798781487135,0.0023300128395007916,5.626985449606796e-05,4.1362388822642836e-07
868,0.059951160911464976,0.12009702562613155,0.14908535955171742,0.02196966913508883,0.004757774813878944,0.6279052635181895,0.0023925811942929398,1.1768528751160546e-05,0.01027959196667437,0.0035498047538103576
869,0.018507035986115975,0.0037892640576934764,0.49613999073188647,0.007838078388689084,0.08866110762428507,0.08983621877149206,0.03734626526227536,0.07986622646190211,0.16989331388183987,0.008122498833820364
870,0.7220379818347579,0.08620254900612147,7.957004537846677e-07,0.01196872114944201,3.885159418087401e-09,1.7579889447581277e-05,0.17975119820173344,8.399631332578275e-07,1.1156761967222465e-05,9.17360778395804e-06
871,0.7703626564462819,0.1707141007480834,4.654830748954326e-06,0.0005824735569219292,0.008061942500773333,0.0005773853138207815,0.027622770323361415,0.01870918569336755,1.8695088478596662e-05,0.003346135498162152
872,0.9042836969716197,0.0007817317779537147,0.0024949930322928373,0.00976312829942096,0.061887164266406,2.8920638129242926e-05,0.005611384993584142,0.014248143794716311,0.0007159156540235808,0.00018492057185355354
873,0.9798491130632616,0.006632032416662402,0.0022133000750927264,0.0008382269399774593,0.0004860923080056714,0.00046311192215857464,0.0009632235446505563,0.004852191048855267,2.043244865136317e-06,0.003700665436470625
874,0.9029540943892549,0.00953736804319793,0.0029338171658667964,0.004286911813083383,0.007945093648996458,0.04426452660326107,0.0011407877101882967,0.007969113447146627,0.0020777307944910904,0.01689055638451356
875,0.06207975945591523,0.1810021124751774,0.10915992725970104,0.31825379205649607,0.03733711569677599,0.09753839341228245,0.134235824068479,0.0013442161448737095,0.057943016092265,0.0011058433380339958
876,0.1530614307628667,0.022081167767712732,0.09971284542360226,0.02087332553654522,0.015495999227282658,0.01111832137724005,0.10750116928869835,0.029395857159983326,0.0007387544804577855,0.5400211289756108
877,0.3303013662301583,0.1461964448015497,0.0008108845727504509,0.17345961832204038,0.14834321948976908,0.03927136029838082,0.09984937838254992,0.05360163388344,0.0002279771867050837,0.007938116832656113
878,0.27808616396516117,0.007834870531044156,0.0025953736080162448,0.03964499658543159,0.43937951934901276,0.017514942348646676,0.028028954797234325,0.14850702466270158,0.005558500383394582,0.03284965376935707
879,0.7546362506704856,0.0025077163988549067,0.001458996111300562,0.0031222580966144505,0.08769963943662158,0.005172937107178856,0.1154832200322419,0.024547365863043815,0.0033709949622642388,0.0020006213213940374
880,0.8571843524439559,0.0010839851790982835,3.550790586889889e-05,0.0002596751285481549,0.0014354258257517915,0.035170572396537585,0.001004478302396892,0.09780706655597479,0.0016959673127470763,0.00432296894912054
881,0.29653283429979677,0.6964687159782834,0.005742095290854574,0.00036861225322155715,0.00012549512333849108,1.6759516981995987e-06,0.0006436479598139498,1.8166465628342993e-06,1.3551271928389192e-05,0.00010155522450176555
882,0.08646215514516507,0.012506272017796843,5.824414956181894e-05,0.4872110577605986,0.14434195478152742,0.07163370909950927,0.09171307576784564,0.0015451339777596304,8.831483264466113e-05,0.104440082467591
883,0.005620470901420839,0.6052122139085472,0.03619190553295186,0.342910677896514,0.0021452933946112408,0.002407070039515013,0.004786520292657889,3.658299710311421e-05,0.0005221818596879476,0.0001670831769909027
884,0.11179220684708034,0.7880771337747495,0.07603484494712695,0.005533443171788952,0.0006029474441274524,0.008999969836033583,0.004971938540176492,5.8356690285180375e-06,0.0038773079244615234,0.00010437184542662734
885,0.5697225171949336,0.007302656179671907,0.004993026973761748,0.10056543031593927,0.16393519198461254,0.020772609499826736,0.03854441942725889,0.06112408067738993,0.003933911343086633,0.029106156403518903
886,0.13340414000746564,0.3981804185800241,0.17707975317541796,0.26200077253232285,0.0022652492573151713,0.023192058746582932,0.0008236293710614054,0.00018256043794693012,0.0028191033138596183,5.2314578003214194e-05
887,0.026683219401338325,0.003214372429182259,0.0009217509631057841,0.8813189088035218,0.01268153128127627,0.023603982988613104,0.02618190856124168,3.3084359344213826e-05,0.0005548935108113407,0.024806347701565184
888,0.9683011266228359,0.002474646174460287,7.919756446915773e-05,1.1739825356658483e-05,0.02697589335737072,2.9771760219072355e-05,0.0014606609026723474,0.000607823215215235,3.1366062659311575e-05,2.7774514741570628e-05
889,0.11617200872907554,0.03518643337078721,0.0005477551294998761,0.49501976345452536,0.004219386274260432,0.3197894657997602,0.0024447097299924994,0.006844918786951061,0.01812091621116326,0.0016546425139848011
890,0.9984678143197778,0.00042434077073910377,4.022559416033955e-06,0.00019882766898810574,4.348418018019918e-08,0.0001058715306421202,8.26196203415079e-05,9.772519436967125e-05,4.487095499922052e-05,0.0005738638965462337
891,0.8534149764662146,0.12238384832435883,0.00019732418531313192,0.014674485193706071,0.005444452596497781,0.0007783300717347361,0.0021686202636943355,2.3854612229824274e-05,3.96768773152863e-05,0.0008744314089355131
892,0.2812508327402075,0.027260749856251335,0.007704946122953342,0.6196296883516035,0.005114627531769986,0.013082269569391253,0.040015799975622775,0.004385348567094266,0.00015278474254241015,0.0014029525425636189
893,0.4003272261344744,0.1064672468349064,0.013552102400490968,0.2619060016388618,0.051803501835096535,0.11295320711299918,0.005678531947878299,0.043048868123336415,0.0008220055792390686,0.0034413083927168023
894,0.5728366290585291,0.00014793044682809766,1.1714306451112909e-05,0.00011265481015973092,0.1201822979717152,0.18769239831441614,0.0013046340636236314,0.11617161570775554,0.0009377944639841724,0.0006023308565373404
895,0.9103624293653042,0.06126305375709407,2.4356875343362056e-05,0.00018335064038691362,0.008335333007132576,3.641240018824665e-05,0.017466478130846622,0.0018694175812334355,4.151552340738463e-06,0.0004550166901298702
896,0.9088473188896823,0.0017322481896169231,2.2846419451915497e-05,0.0005008861519217623,0.035099965307407395,5.363425275325457e-06,0.050812801184226306,0.001762536311726921,3.8368141189243486e-05,0.0011776659795021043
897,0.7217690230720654,0.031114215017831993,3.776016143363921e-05,0.1393557628199247,0.07243004595548252,0.03155156391851906,0.003310902271338352,0.00019781753737841329,1.1021277127847534e-05,0.00022188796889814855
898,0.42346781518379734,0.0017713980280331953,3.0695845947040617e-07,0.29859169924023654,0.002971983584586705,0.2654035666997002,0.001594219910055685,0.0038713921054480153,0.00044337167769289526,0.0018842466119899867
899,0.06594739778910533,0.9254350171264032,0.000627118453423981,0.001529089622218234,0.0002742106849553472,7.873942979660491e-05,0.005649124784395805,7.152078182920995e-07,9.030970762575858e-06,0.0004495559311204215
900,0.3917512086197285,0.0006773879289312685,0.02827210411066894,0.4216606027953211,0.003493256648762359,0.11950331666992578,0.004989134612319501,0.00910742700294838,2.259567454448128e-05,0.02052296593684983
901,0.572687627122627,0.00014528648796756724,6.68630001526405e-05,2.833218915772986e-05,0.000836815698555663,0.0016831435235775056,0.019104157879816792,0.4053897828068276,5.952640041830786e-07,5.739602731329864e-05
902,0.20578734623606332,0.7925252030519717,0.0009780958823233572,0.00031351729710184294,1.7968109075876896e-05,3.329139152479566e-06,0.00023398803034819205,3.1744429914486008e-06,9.475434982494e-07,0.0001364302674735659
903,0.015522597294618003,0.9418740165151789,0.0200776073440748,1.850387829905988e-05,7.199132096664731e-05,0.022171939027252393,4.004195699939641e-05,2.490943373400708e-09,0.00022119564990339291,2.1045217641705773e-06
904,0.6743650189218079,0.0024182585910062764,0.00018644437650601332,0.007084908017325223,0.10742806733455854,0.018633063608389445,0.01786037883768964,0.012412327974482298,0.0009780799750325193,0.15863345236320212
905,0.7418506161423378,0.005647256877370488,0.00015379394168201445,0.008058539894045518,0.047936865210684874,0.014957060689604673,0.004100215696038273,0.1586018220152028,0.004675148960951669,0.014018680572081816
906,0.5426076416502883,0.23565414276789307,1.828801738157599e-05,0.14818187997972798,0.042588220530524884,0.0011864289662077573,0.006393278490206671,2.7569007955450877e-07,7.548233446433468e-06,0.023362295674243794
907,0.5388809826564478,0.004524714108153651,0.01023636591527061,0.015078093084567017,0.0009822947144834285,0.10338101883152473,0.007947201411612329,0.30839967204236274,5.794575787518487e-05,0.010511711477702627
908,0.02494218945610575,0.0015897531515730954,0.007715016500617636,0.027326899266131518,0.008136813852528945,0.005162725252843209,0.1411839447157488,0.7088646289530457,9.038453793183145e-05,0.07498764431347343
909,0.9726775705523757,0.0005615143781954683,0.0011762347683623082,2.458419032976302e-05,0.008825765901013945,0.00039134818284838516,0.0022154664310411218,0.011487959581092352,0.0022399484165202778,0.00039960759822066914
910,0.30760252736478305,0.24975560751371653,0.0016320642388683115,0.27178040264819325,0.011022354480501498,0.04891535635665495,0.05296099738285899,0.0007613551433645238,8.899218408534662e-07,0.05556844494921795
911,0.6695355590243725,0.18912282377864228,9.95919389601043e-06,7.965048896081942e-05,0.10827957095465257,0.012526359826851428,0.005217945704869096,0.01514613826625125,5.7971617530373914e-05,2.4021143973573836e-05
912,0.6049134219585822,0.002596606027617982,0.0002473186468796408,0.0031897315134996164,0.039378314685504553,0.28023342767087595,0.0023943133144526786,6.551291057168236e-06,0.01108934171139234,0.05595097318013787
913,0.5980536220166734,0.024091428480287468,0.0002921246649329333,0.013157380384400875,0.0029051914424500546,0.011912752931387403,0.027396172765580897,0.0001230220314311259,0.0005294716714622711,0.3215388336113936
914,0.9723267933932951,0.01280359100449783,0.002488939555748382,0.0010690286644002168,0.006268360837297595,5.108759539146758e-05,0.001009749453364328,0.001265893264965383,0.0012926165724572204,0.0014239396585826291
915,0.9817606643768767,0.0035479448233990004,0.00015625710499992356,0.00014019963288262435,0.0022578195804955426,6.193662380948405e-05,0.01043153320353282,0.0008515904232081821,5.962249257906948e-07,0.0007914580058700342
916,0.02728365889338588,0.020131853914391856,1.4892461830519325e-05,2.3744434375405147e-05,0.5177187722936692,0.024271379198596545,0.021302918198760252,0.0681206084222388,0.3067794581828406,0.014352713999910937
917,0.9941966170780357,0.004788797031236468,0.00038925231408481385,0.00010614107519092789,8.99342636984955e-05,7.661432595233999e-07,0.0002190350896162875,1.759184249805316e-06,7.51623290209269e-05,0.00013253549160694724
918,0.08876411965231022,0.03952050348351061,0.03451053070492319,0.4925429023362475,0.0021417710923495076,0.16174856959653156,0.10293764086920919,0.06898182055826152,0.0005510136325476852,0.008301128074109007
919,0.5419618055881239,0.000747536213503221,7.658134827701768e-05,0.22869156600968563,0.001053497490801962,0.10184775521690934,0.014041087919102645,0.01262515416813355,0.08014636527242625,0.018808650773036513
920,0.7789920176474613,0.21413145322387694,0.001326721879623483,3.8151599231748775e-06,0.0002554965474270025,2.8623110284295676e-06,0.004955942624484592,0.0001035501184616602,4.491109413433441e-05,0.0001832293935791174
921,0.7750260283504419,0.0008561655766794812,1.5159841922702253e-06,0.0024399137859233543,0.030757682769717593,0.05440658865897661,0.002506595731501331,0.10980065959442119,0.023990631805997496,0.00021421774214888727
922,0.9759108201205005,0.013535335882009732,0.0013710401001051622,0.00017270272670094744,0.0014177372280467272,4.053796261864978e-05,0.001940651921863362,0.005541662331291037,1.929225001824024e-05,5.021947684574539e-05
923,0.9660559421591053,0.030258823838900033,0.00031082756935883575,1.978473890506838e-05,0.0012954954750996918,0.00011568460168658021,0.001315100873021186,0.0004318822046173637,8.024930668740729e-05,0.00011620923261821824
924,0.929872226375122,0.0014203767259641667,0.02530314373879163,0.0032219286835022836,0.004405772380713124,0.011322345840183363,0.0003556170723828829,0.0240671701364207,1.0417750798415488e-05,2.1001296121362238e-05
925,0.4325908504625459,0.20461638930209686,4.58237406724059e-05,0.30890394431320234,0.0056902447729285785,0.006782614037143544,0.03796816389069017,0.003380898384344194,1.462609694294118e-06,1.960848668177098e-05
926,0.2533024675672259,0.08547822299490704,0.6352275605861277,0.0013369183391350845,0.008140144278533204,0.0010169848307532382,0.010114693314851157,0.0003698324571628832,0.0010758073985207102,0.003937368232783094
927,0.7175157077025441,0.19687570713387073,0.00016413331276841816,0.006345797241833335,0.05961882797646931,0.00768659237833866,0.0038346385982767923,0.005089694810594155,0.0002676180405689471,0.0026012828047355724
928,0.015804371580521715,0.00016484608452786747,0.00026529536566874667,0.0004306989458279615,0.0665442964102296,0.4678864928225453,0.09928677913290915,0.03288765125075882,0.00010120670735462628,0.31662836169965614
929,0.522847458479204,4.7879492884964254e-05,0.44720654044205266,0.0010451569796464573,0.0018705272535322597,0.0023425819793609476,7.61146017156722e-08,0.00048203132838044415,0.01770194627244779,0.006455801657888934
930,0.8718011927337983,0.004286697526054289,0.0007641483704866666,2.0277608529871342e-05,0.09519709127133776,0.0024320810888613462,0.0005095813124477327,0.020945015714049137,0.0001310987690488325,0.003912815605386042
931,0.005292451623601301,0.9679470035917971,0.023965413592423095,0.00015646130047223807,2.406176790365286e-06,0.00046256526239057835,0.0010287402824215067,0.0003976933352541294,0.0002421834969819888,0.0005050813378678056
932,0.9848024829764597,0.005642424800001402,0.00014547052985827317,0.0021222588529272667,0.0007263948866079135,0.00045935578708457096,0.006045362255300962,2.2525425293270658e-05,1.1113017104432547e-05,2.2611469362145332e-05
933,0.10392109421022999,0.8750782963967467,0.002794331451303087,0.0006529841394688311,0.0026028655101484606,0.00012223851520686685,0.014273992055454404,1.8979061644019637e-05,0.0004487831762620229,8.643548353565258e-05
934,0.3238843724191654,0.6532686957670949,0.0005442764696578543,3.971684458170585e-05,0.00824837959263037,0.008305939515000313,0.002578018597371535,0.00011683004530855368,0.0025646210728250286,0.00044914967636450686
935,0.043073642753119264,0.18998016671337264,0.0013584100750281666,0.430750040886319,0.016588466550719338,0.01637462267007444,1.5676868210556624e-05,0.29273663877870765,6.084527181448839e-07,0.009121726251730604
936,0.9716920368499391,0.0008927564984195169,0.0012461715112404709,0.004724760370649003,0.005748289157286671,0.0022144572521902704,0.0019518654352870162,0.009719052437782842,1.5109131005420154e-05,0.0017955013561997092
937,0.6433670545397684,0.3475703983580455,0.006824827628567784,3.2953896477548775e-07,0.0003743851938657221,5.5069533511134635e-05,7.202105794257503e-05,0.0011938466152038802,1.059156503579665e-05,0.0005314759690947069
938,0.49798701682620533,0.18636354378847778,8.992125567055367e-05,0.00808415049479307,0.2855211644885325,0.0015543024761083529,0.0012507149761611445,0.001265757755477135,0.0008077270022279623,0.01707570093634618
939,0.18973122952626242,0.008200787625698518,2.607634511047592e-06,0.015169544512890602,0.1521639473755234,0.00023554481680550574,0.0003734080767832332,0.010441247622822943,0.6201681170736746,0.0035135657350275724
940,0.8062740929540204,0.11927830283966263,0.03460694333561908,1.6506061737510145e-05,0.004898129636016322,0.033746701807060686,0.00013838077337365902,1.5300727605363874e-05,5.432178222680653e-05,0.0009713200826775349
941,0.04923718386650877,0.008313945492560662,0.0001071725749011029,0.03136237305586339,0.5453688407951855,0.002340574572277495,0.23371340543286223,0.000502346778396775,0.09236077690815456,0.0366933805232892
942,0.1636969355676905,0.1287633708052171,0.7066022215068796,2.996395911228872e-05,6.945175266094162e-07,3.059951515186842e-07,9.647981324874392e-05,0.0003741578654816648,2.3568576047134635e-15,0.00043586996968967
943,0.2189989739391267,0.004218839407976703,0.0006461903954882649,0.32216079424847077,0.1843415973837771,0.12626575703976242,0.03787781536459311,0.005643222701042205,0.0004751194448445631,0.09937169007491815
944,0.0009748176322924167,0.001247053893157801,0.28453357166697546,0.005612877646294688,0.02232502634068015,0.34826469550697664,0.04482230285176067,0.006169019746693699,0.27758285848204123,0.008467776233127281
945,0.13139458382984373,0.811179873112364,0.0021935098219469542,0.008950297632829694,0.003427820783738465,0.002477274533821231,0.026177824392104837,0.013833088558039339,0.00029053956591639006,7.518776939541553e-05
946,0.8568177595964132,0.09043250678920597,0.0010913525506030472,0.0036555070845384167,0.02361072012514707,0.0076263724608658335,0.007843235973434049,0.00044744423313559055,1.4479801259906914e-05,0.008460621385397037
947,0.7363974426514719,0.006668075395844115,4.6011164760035385e-05,0.012238673227335016,0.000398141188922968,0.12549139385589092,0.009816942780680047,0.09040471206627583,0.01763807329847975,0.0009005343703395498
948,0.4140868241821773,0.004595035045342491,0.0016609820562704534,0.16497206989100688,0.000578201789251681,0.004349005052908917,0.002815779336533858,0.14989789963425332,8.827664007337674e-05,0.25695592637218173
949,0.08819076293665734,0.8151056775783345,0.043702771729586705,0.014520781446825273,0.0002504722597272247,0.00012816535670414817,0.03785244651527706,2.984551144031247e-05,1.392345706119668e-06,0.0002176843197413553
950,0.005889727940372245,0.6790552485888945,0.0072551164596674185,0.21415396036844742,0.0611550097187178,0.0006467177817762155,0.02937831555924797,0.0023370627051642876,1.351707163743936e-06,0.0001274891705483913
951,0.16259567053666873,0.3672337519640479,0.00022690175371895205,0.4119915469170456,0.002757630423751968,0.00013145563402841275,0.04691409876600679,0.0054234260427847465,3.092213294583488e-05,0.0026945958290009284
952,0.7484817616057473,0.0014515478230376793,0.0001983244198115117,0.029124518830640895,0.00646961487070858,0.01619175486969294,0.0017985386134416034,0.050572174336879036,0.08070075042259277,0.0650110142074478
953,0.9499757539360962,0.03290021089931483,6.244247224404223e-05,0.0009150913752997589,0.003414479316056758,3.9263975774175876e-05,0.003308327772028233,0.006898777070797439,0.002307682006386449,0.0001779711760020242
954,0.18737392958279317,0.3736836737324255,0.017740846961966206,0.045977595151139375,0.03671629100604038,0.2998068187965649,0.003253750331525561,0.0313340891336052,1.474856835805717e-05,0.004098256735581623
955,0.9114320754137109,0.00806174899348218,3.0593739843356664e-06,0.011871993279082626,0.004549756215537451,0.0011680170678052518,0.05234423912211038,0.0031985036143996302,0.0037429336165584683,0.003627673303328944
956,0.4920916722800972,0.03834344558285349,0.011469023108630936,0.3401889903360982,0.0028195480961125674,0.07049068757970711,0.0007133895336650716,0.0331855925836363,1.8498876974285767e-05,0.010679152022224785
957,0.8440986832687928,0.0008775913342351791,0.00018578021540075198,0.0009268266646706347,0.08037872910987368,9.383615979483025e-05,0.010659584611862172,0.06250338326691511,0.00011145636204529144,0.00016412900640964162
958,0.27682435347634704,0.09451555525731752,0.17556728975543848,0.019620281617359108,0.055491197149836066,0.08791179592629572,0.12551356623431564,0.009096238018472029,0.1371439433743424,0.018315779190275893
959,0.9490478524096978,0.040499301919789114,0.008579338038797608,2.0727203464299298e-06,0.0004885292303998087,6.834444950672241e-06,6.144450826802141e-05,1.1424015927823102e-08,3.6378289837830966e-08,0.001314578925444852
960,0.7230502425596764,0.04147948914665262,0.039641382820813184,0.0015588570787934877,0.007870615654958536,0.007290277362391402,0.156562371176901,0.006656419991273946,0.010484041124046634,0.005406303084492811
961,0.0004877764555259275,0.5144294322076861,0.4717216734617788,1.647895582580054e-06,0.007184493712093779,0.0015754850049164014,0.0005034313757565669,1.6895082633241613e-08,0.0039004724255375356,0.00019557056603959822
962,0.1586986822192784,0.8237160360463437,0.0019808841296118504,0.012208552862801753,0.0010851128722866796,0.0003431356830061711,0.0006482410499503824,0.00110517686535246,4.592797847019126e-05,0.00016825029289835937
963,0.0007254238567368921,0.16463864082052776,0.5315416793671764,0.1252204801265764,0.011705241634142972,0.0028630981411882556,0.002264787551199673,0.09144093356058879,0.00010248257447664601,0.069497232367386
964,0.948383635071468,0.047170521010211665,0.0001368293284847944,3.162111815064512e-05,0.00048591450870147075,4.202509566299477e-06,0.0016219501007846938,0.00030837622129507446,4.40246345538492e-05,0.0018129254967835216
965,0.06479943446608942,0.005007887660401494,0.22710793173208121,0.00028988996615476263,0.025952119379935825,0.6671052102978375,0.007329903131617627,0.00211618304766843,0.00010634072660978558,0.00018509959160399825
966,0.5720697906645617,0.0017574900539316025,2.036174198550147e-05,0.001142797843053969,0.10424296563460485,0.13970682141161095,0.003392784086695392,0.17735279268257415,1.6295920275338043e-05,0.00029789996070654526
967,0.15341543345481204,0.1273878067346344,0.02289785241705473,0.13058857340623975,0.061953003187948594,0.11597782581894131,0.028144430929826977,0.0038416901015205286,0.35296317358966767,0.002830210359353853
968,0.4191854963998808,0.009506110918231508,0.0018262718144280256,0.0001365885964188894,0.04023431687973144,0.3296709309506561,0.01879784828710831,0.17886893571817708,0.0005546972807925887,0.0012188031545751737
969,0.04759906529001849,0.017704675301694506,0.000713608533070801,0.009367452814110045,0.6662943452875347,0.009500500873493661,0.012521915270246091,0.015233331244866291,0.006096413232570524,0.21496869215239503
970,0.34779320043642675,0.35105512237803893,0.2999200433433847,7.5432716584744136e-06,0.0009381247363012057,6.341303061464444e-06,1.0292090634149212e-06,1.2459020836466165e-06,3.684441591334464e-05,0.00024050500406791984
971,0.07566119870783132,0.39401146387253044,0.000739225313991784,0.15207066491094534,0.046568497806940355,0.07923991876229065,0.20456315105831338,0.03896711714564158,0.003644933706277859,0.00453382871523729
972,0.9567993785054404,0.028408384276972374,0.00606417957326384,0.001593478852926799,2.3232406596255912e-05,0.00014005350688472612,0.002288451722442552,0.003332379638354113,0.00012269806318844395,0.0012277634539305975
973,0.9294418589862501,0.05448004048373781,4.396663265603272e-07,0.0051803374790272095,0.004800177946511314,0.0012908762050177548,0.0015364768695632863,0.000825251050881922,8.438054349015724e-08,0.0024444569321405187
974,0.031476326620652854,0.0022769496383454723,0.11446283003264623,0.001063271652933073,0.041807242969176955,0.6704266427407817,0.003344267941729754,0.0007965803345589931,0.07726731214484743,0.05707857592432748
975,0.21061338137748514,0.00014050750108070186,0.7692714246779073,0.0015519811358278832,0.005175703522640051,0.0013899260554278558,0.009198243070707846,3.132329004864107e-05,0.0016405836132762726,0.000986925755598204
976,0.010259211353506761,0.04564012678056978,0.8653182575775651,0.0034210967359612912,0.008657322481956166,0.03546581768871605,0.011450130945465493,0.0005064862939962907,0.011348736914034848,0.007932813228228256
977,0.052453250068549374,0.2327045102736506,9.541188029622965e-05,0.03128488259337815,0.0808108181412389,0.4345832558372048,0.1359266382644057,5.771016556252226e-05,0.0033983080287980643,0.028685214746915558
978,0.25753457939445107,0.7365605237608794,6.40740085338379e-05,9.49692187138912e-05,0.00023476977753318558,0.0013897247923410167,0.0034818439571222604,2.879392524252162e-06,8.626743174842628e-08,0.0006365494304693487
979,0.3108096456219638,0.42326822953474447,0.006094953183629791,0.002699602454166881,0.025548639439103002,0.1034462987097004,0.08060854717500869,0.002361511308936682,0.04300996226742928,0.002152610305317047
980,0.6110828732804245,0.038197504173089473,0.14751015350732638,0.0037531967992313064,0.007503546589346595,0.15660057331301586,0.009849243495453498,2.132650262647454e-06,0.024635987309067315,0.0008647888827823437
981,0.13073420912066352,0.8377292177196244,0.005699645993732603,0.004951938150944364,0.002512617086947867,0.002202991815855541,0.004287153201003584,0.0014180529113894471,0.004500514319842313,0.005963659679996308
982,0.8468065766529936,0.00015938816785752847,0.00012616751682080428,9.900901409490982e-07,0.011838313017411237,4.104577014191116e-06,0.03510299504047178,0.10547458779952985,4.1269706864427574e-05,0.00044560743089546286
983,0.8332782298472164,0.008768401753655576,0.00901131898127532,0.0269505737897457,0.0004677941635765334,0.003805428731082269,0.0008449194642596267,0.04870174392823806,0.00046882997714375337,0.0677027593638066
984,0.5252569380996235,0.2457080515296302,0.0011295109342967405,0.016485535566934266,0.0010432860275082028,0.11092579690732664,0.019711730113826452,0.07808035095648287,0.0007141703227933265,0.0009446295415776946
985,0.7070685403069531,0.07577607665019395,0.0001417161157881708,0.003715757556498669,0.12186075010748541,0.0392302101255281,0.025849790857242132,0.014389151049748672,0.005145128274102485,0.006822878956459317
986,0.9515532858925395,0.0009830835152740969,0.005568582924890501,2.2511033184607038e-05,0.013619915559191736,0.00013084618999059484,0.006133108629297738,0.019182385656216338,0.000996214371592797,0.0018100662278222517
987,0.40784767736251953,0.030991028455157044,9.554197770601489e-05,0.5090224381413165,7.526147303578319e-05,0.03991529145111805,0.005491047001160307,0.00010010558303900124,2.236301479796307e-05,0.006439245540149511
988,0.21889241141725158,0.013614343286065336,0.0011197575948646088,0.0014180959176202765,0.1552998748856731,0.015168091548563058,0.07533846994950523,0.23348854872108318,0.003139873412584447,0.2825205332667893
989,0.041228861768217794,0.42140399261942946,3.1598753347620104e-05,0.33423982051125783,0.10106555164904327,0.1014768215968034,0.0004191413695231977,3.951048138133001e-06,9.136936452883091e-05,3.889131971057418e-05
990,0.3451714983534297,0.36841101085724937,0.2788608611461334,0.0001289520156181057,1.959452333009575e-07,3.82371130498782e-08,2.1509102319607606e-06,5.315279127126193e-05,0.0073517798536795005,2.035989004037579e-05
991,0.45194492208535103,0.11141406821955435,0.012090778088381202,0.004792175809391855,0.06442286327304947,0.04430437110842571,0.28536855244464243,0.0005254123030226125,0.0011177327378077077,0.02401912393037354
992,0.8549318704490783,0.017023745073705826,3.261726252980964e-05,4.622642573977374e-05,0.04147281703285646,2.8213446314728467e-05,0.001327192839016208,0.002226736136266119,1.1222117040447047e-05,0.08289935921745228
993,0.05209563360963906,0.5976106726103653,0.0008023750752087687,8.662539627880173e-05,0.032354716285286876,0.03620661423570545,0.2505317296125193,0.02578711011744967,0.004463073182698975,6.144987484760971e-05
994,0.9518095197713952,0.0005013792255212556,0.0019499470144502663,0.00011183291044744002,0.010278531621922144,2.4329509384754616e-05,0.028940751131189348,5.4252094749059396e-05,9.80393736189991e-07,0.0063284763272042415
995,0.1777402681757766,0.1984640496331766,0.002969049051203993,0.17377501394781442,0.08533326385284393,0.04778563565817962,0.08965030245039207,0.03739220153837584,0.002202075932518966,0.18468813975971804
996,0.10121889097945777,0.22728755896278457,0.48144884429077395,0.01270691193448449,0.0002797427174683457,0.13607885366141212,0.0038064080382443515,0.0005917479010737207,0.0001789327393882123,0.03640210877491247
997,0.3998435138519135,0.006026497450853036,0.0021901162302586912,0.017562489789878725,0.007406018687489142,0.3975983527496591,0.002340030311225308,0.01452416714688512,0.14898844502030364,0.0035203687615337114
998,0.05440952077012369,0.08395407214304194,0.0009247738720426258,0.46028007043263947,0.19932997169442232,0.051161414342340526,0.010138033997416153,0.1392382062686162,0.00011001883150811231,0.0004539176478488786
999,0.20338914975938183,0.21233943977409525,0.5656858908183364,0.002195368238570504,0.0010009866213974146,0.0012677469783503766,0.012634374298965304,0.00038792595122343055,0.0003505761416550362,0.0007485414180244744
1000,0.9811747664053638,0.005910114400621955,0.006034646771016216,0.0003733860704428899,0.0002251602218481921,5.0410206061070524e-05,0.004613268659534184,0.0013413562379796663,0.0001148990271448227,0.0001619919999871165
1001,0.990006917542074,0.00037571408095023743,0.0006639656981358693,0.0026029836864936958,0.00027891459459069667,5.612517461928383e-05,0.00574499062743457,9.858705946804782e-06,0.00011184148510176375,0.00014868840465279127
1002,0.4038398425910352,0.03013199313276086,0.001798354758874154,0.0005764008427135541,0.01403113796974907,0.009684374750298807,0.007381677415462412,0.5266305753419757,7.013325736847336e-05,0.0058555099397619255
